country;nuitee;traveler_infos;review_title;positive_review;negative_review;usefulness_review;delay_comment;id_client
France;2;Famille;Fabuleux ;le placement de la chambre dans le bâtiment principal, la gentillesse du personnel et le Golden Forest Lounge;l’absence de vue depuis la chambre;0;0;8689230e-7362-4f3b-a494-6470c9a0107a
France;1;Famille;Très bien;"Cadre du lounge très agréable . 
Personnel de l accueil très gentil ( Kevan ) 
Literie confortable . Chambre très propre.";"Pavillon loin de l accueil réservé pour une vue lac , avec en réalité une vue sur petit canal
Pas d ascenseur pour le 1er étage : dur dur avec les valises";0;0;853c725b-ea2e-496c-b38d-45525729845c
France;1;Famille;en cette période de noël, tout simplement magique;ayant séjourné en golden Forest club, c'est toujours un plaisir!!! bien que les dernières fois j'y étais coté lac... cette fois-ci de l'autre coté mais c'était quand même parfait, avec une petite attention (lits prêts pour la nuit avec de petits chocolats);ras,;0;0;dcbd19af-e171-40fe-8021-0680d5092d9d
France;1;Couple;Sale, déçue;"La décoration extérieur 
L’emplacement de notre chambre";"La chambre était sale (miettes sur la moquette, trace de chocolat sur l’un des meuble même sur une carte postale Bambi qui était dans l’un des tiroirs, mauvaise odeur, toilettes sales, etc).
Les toilettes sentaient l’urine.
D’habitude un tube de shampoing et un tube de gel douche Disney sont mis à disposition, là nous n’avons eu qu’un tube de shampooing et rien d’autre.
Une chaleur insoutenable dans la chambre car chauffage mis à fond. Même éteint il tournait encore.
Obligé de dormir la fenêtre ouverte (enfin si on peut appeler ça ouverte puisqu’elle s’entrouve que légèrement) et encore cela ne suffisait même pas.
Une chambre certes bien positionnée par rapport à l’accès à Disney Village mais mal positionnée par rapport aux autres clients qui courraient dans le couloir jusqu’à 23h 00h qui criaient et j’en passe.
Donc impossible de s’endormir de bonne heure puisque chambre et couloir mal insonorisés.
Je préfère donc être positionnée plus loin mais être au calme.
Nous avons aussi eu un problème à l’entrée de l’hôtel avec nos bagages puisqu’il faut les passer dans le détecteur d’objets.
Nous avions une glacière avec un couteau suisse dedans pour couper le pain et les aliments.
Celui-ci nous a été enlevé. Nous avons eu du mal à le récupérer pour au moins le ranger en voiture.
La personne nous avait dit de demander un couteau à l’accueil de l’hôtel.
À l’accueil impossibilité de nous donner quoi que ce soit. Ils nous ont donc dit de nous diriger vers le restaurant de l’hôtel. Où là encore on nous a refusé le couteau.
Nous nous sommes retrouvés à aller chercher une mini baguette en bois de la machine à café pour essayer tant bien que mal de séparer nos aliments et d’étaler le beurre sur le pain.
C’est honteux !
Je ne parle même pas de l’histoire des bracelets pour la Covid.
Nous sommes arrivés le mercredi et nous sommes passé par le stand Covid pour présenter notre pass sanitaire et donc récupérer le bracelet pour avoir accès à l’hôtel et au parc sans représenter nos pass.";0;0;d86d118b-18e5-4bc9-aba0-1dfe459e884a
Belgique;2;Couple;Atmosphère au top, mais lit trop ferme.;L'atmosphère de l'hôtel est très agréable tant durant les fêtes de fin d'année que le reste du temps. Le personnel demeure charmant, serviable et toujours prêt à vous service. Le fait d'inclus un petit déjeuner dans le tarif, ainsi qu'un goûter et des rafraichissements à l'expérience est un gros plus durant un séjour coûteux à Disney.;C'est une première, mais la literie n'était pas du tout confortable. Les matelas de la chambre étaient trop durs, les oreillers pas assez moelleux. Ce qui est étonnant puisque nous n'avons pas rencontré ce type problème lors de précédents séjours. Le fait que c'était la période de fête, ne nous a pas permis de changer de chambre, ce qui est toujours un peu frustrant vu la somme qu'on peut dépenser.;0;0;20bbf1b6-5a06-4a54-966d-ea9091c9e8e4
Royaume-Uni;1;Famille;Excellent service, very clean room.;;;0;0;8c011b11-9ba4-4042-ab1f-13db49746421
France;1;Famille;Exceptionnel;;;0;0;2ccb90e5-7588-4328-b90b-9d903836ae68
Belgique;1;Couple;Exceptionnel;;;0;0;4a2370ca-867a-4ee8-ab6a-ffc675080699
Belgique;1;Groupe;Tijd voor verbetering;;;0;0;fb65d838-ea0b-4b11-ab02-ba0eac221eba
France;1;Couple;super.;le cadre. le restaurant. le petit déjeuner. la décoration;le matelas trop du qui fait mal au dos et aux hanches.;0;0;d3c31356-5ffb-49af-a53a-54ac678602d9
France;1;Famille;La chambre était pas au top des 5 autres séjours que j'ai pu faire dans cet hotel.;Classé en golden forest, nous avons apprécié le goûter, la boisson de 21H et le petit déjeuner, tout cela dans une salle au calme.;Télévision en panne, pas d'explication pour avoir plus chaud dans la chambre. Pas de porte pour la salle du lavabo et un interrupteur uniquement dans la salle douche wc ne serait pas inutile. A notre départ, les wc etaient bouchés..........;0;0;c5e6d471-2433-4d8a-b84b-36e00ae131b3
France;2;Famille;Fabuleux ;;;0;0;a22a3760-9296-49b9-9725-dd0db60b6d19
France;1;Famille;Agréable;;;0;0;d22961a6-54d2-4621-9120-5188f037982a
France;1;Famille;Exceptionnel;Tout;Rien du tout;0;0;81c6d027-c2cd-4931-9691-bb7166f7b1c5
France;1;Famille;Fabuleux ;la piscine;chambre un peu vieillotte;0;0;b1069be9-a93d-472d-ab94-0382bdd3651c
Espagne;3;Famille;PERFECTA ESTANCIA;;;0;0;717d3852-f360-44b0-ac45-bf4d5450d2aa
France;1;Couple;c’était magique;l’environnement et l’ambiance;rien;0;0;6dfb6762-dfd0-4316-a305-df1d3508810b
France;1;Couple;Bien ;la chambre est grande. un peut vieillotte mais c’est pas trop dérangeant. la salle de bain est bien. literie confortable mais matelas peut être un peu trop dur.;le buffet à volonté du restaurant laisse vraiment a désiré. peut de chose sont vraiment bonne, le choix est très limité et le prix excessif pour une qualité pareil. je suis déçu du restaurant.;0;0;6a0cfdce-4006-427c-b0b0-e13a7b5be898
France;1;Famille;Agréable;L emplacement de l hôtel.;Manque d explication pour trouver la chambre. Difficile quand on arrive de nuit.;0;0;5c346eff-adf6-49e3-bb8d-ff34e3fc1589
Royaume-Uni;1;Groupe;Très bien;;;0;0;988ee9ef-caf8-4067-bd39-9005c37622f7
Belgique;1;Groupe;Passable;;;0;0;66df6792-132b-4409-abb1-9ec0101cd0e1
France;1;Famille;Exceptionnel;Tout;Ras;0;0;a28ec7b3-1d17-4d95-8e36-5b7cc004ecb9
Pays-Bas;1;Famille;geweldig! mijn kinderen hebben zo genoten dus wij ook!;;;0;0;cf6ba7ae-f1fb-4fa9-be71-a850479d9059
France;1;Famille;Très bien;;;0;0;d1d53eda-05da-418b-a298-39d9d75a4164
France;1;Couple;Fabuleux ;;;0;0;e70ba71d-57e4-491c-8d0c-88aa4431311a
France;1;Famille;Exceptionnel;Le confort de la chambre et de la literie. Personnel à l'accueil très sympathique. L'ambiance du bar.;"Je pense que les coins doivent se rapprocher pour être nettoyés.!!!😆😆
Nous avons trouvé une bouteille d'eau et un ballon sous le lit. Et le 
summum : un porte- cartes avec des papiers d'identité que j'ai rapporté à la conciergerie où, d'ailleurs, j'ai été mal accueillie car ça les mettait un peu mal à l'aise question ménage. 
Sinon pour nous, aucun souci. 
Manque de prises prés des lits.";0;0;93a44a69-a6bc-499d-b136-4a6fd2183c78
France;2;Famille;Bien ;;;0;0;8b472168-2bc0-48d4-b4b1-73aa5c64d376
France;1;Famille;Plus jamais;Hôtel très propre à proximité du parc;La présence de plusieurs familles issus de la communauté des voyageurs, qui de leur comportement nous ont fait fuir la piscine et le bar en soirée sans aucune réaction du personnel de l hôtel ou de la piscine pour faire respecter les règles élémentaires de civisme et de politesse.;0;0;93400ab1-b0cd-4fcf-a83a-aa70b069af81
Espagne;1;Famille;Leve decepción;;;1;0;48a925bc-ed12-4c69-a706-5b57e5b21399
Pays-Bas;2;Couple;Bien ;;;0;0;0735f7ca-bdb4-4fe3-ad78-ec2873e95aae
France;1;Famille;Bien ;L’emplacement, le parking gratuit, la piscine et l’heure avant tout le monde au parc Disney;Les chambres sont vieillottes et manquent de prises de courant.;0;0;4fa11c9b-7f41-4059-aa8b-e0a260819a54
Allemagne;3;Groupe;Ich sag mal so…für unseren sehr reduzierten Preis war es ok. Hätten wir den vollen Preis gezahlt wäre ich sehr enttäusch;;;0;0;663c3710-28d2-4786-8b2d-144f00762d72
France;1;Famille;Fabuleux ;;;0;0;aee725b6-21c8-4d31-bfa0-e15cf68fd841
Espagne;1;Famille;Bien ;;;0;0;3429a720-b2ea-4cc6-83bf-29321ccd8879
France;1;Famille;Honteux;Le cadre;"La poubelle pas faite avec des masques anti-covid...toilette pas fait et malgres appel a la reception....rien n'a ete fait.
Pourtant tout le monde connais le covid
Cet hotel est un parc a troupeau...";0;0;0d92b5ea-456e-4acc-af19-203ce90f8842
France;1;Famille;Passable;;;0;0;36e8e1fd-0840-4788-845a-51cd69f3266f
Pays-Bas;1;Groupe;genoten;;;0;0;4161a8c7-db3f-4bb9-bd01-169f9c003713
Espagne;1;Famille;"Muy grata experiencia; no olvidarse de usar la piscina cubierta, sobre todo con niños.";;;3;0;af6a3cb0-437a-471f-94a4-4c6307984cce
Italie;1;Couple;Vivere Disneyland Paris comodamente;;;0;0;028a0aba-232e-403e-8587-dc46117d4f8e
France;1;Famille;Bien ;;;0;0;f5a7bc16-72e9-4728-8f8e-2ce688e3ab79
France;1;Famille;Fabuleux ;Tous;La fuite dans les toilette sa donne envie de faire pipi;0;0;e627503f-8ef7-4d72-8a2e-ae57e05edf0b
Belgique;1;Famille;Fabuleux ;"La décoration de Noël est sublime 
Le personnel est génial 
Nous avons très bien dormi";;0;0;b4b5f02f-7bd3-4395-905a-69c9c2f098ae
France;1;Famille;Très bien;;;0;0;0cedded3-a4fa-46c7-a492-12d334441b6b
Espagne;3;Famille;NO VOLVERIA A ESTE HOTEL;;;2;0;17c3f648-fb6b-498b-9f31-6e14d461fdf0
France;1;Groupe;Très bien;pas de prise électrique à coté du lit;;0;0;a358411f-eb07-4bc1-9b49-80624bd62d33
Belgique;1;Famille;Nous y retournerons.;Le repas au buffet était excellent.;;0;0;f06f87c1-e88b-4bbb-a4ba-e02d63c0da7b
Espagne;1;Famille;Très bien;;;0;0;7a6a4ec5-2f53-4ac2-a4b5-13781614bdc7
France;1;Couple;Déception totale l'hôtel est sale et négligé par le personnel d'entretien;Ce qui se passe avec cet hôtel c'est qu'il est très bien situé pour accéder au parc et il a de bons espaces verts et l'ambiance est agréable, ce qui est dommage c'est qu'on rentre dans les chambres et c'est une autre histoire;Il est dommage que l'hôtel avec autant de potentiel ne maintienne pas les attentes et le minimum de confort dans les chambres. La salle de bain, la baignoire sont mal lavées, les vitres tachées, les verres sales, les lits ne sont pas confortables et nous avons manqué d'eau chaude en plein matin d'hiver. Le service de nettoyage n'a pas le tact de frapper à votre porte mais ils ouvrent la porte de votre chambre comme s'ils entraient dans une salle de bain publique;0;0;63bd86a0-f4b3-4e56-b86e-f39c9c99eda4
France;1;Famille;accueillant , idéal mais chambre à refaire;ambiance dans le hall d’entrée très beau 1 et 2 étages les lieux communs sont chaleureux;chambre vieillissantes , 1 prise uniquement fonctionnelle, deco datée , clim très brouillante;0;0;98f44f5f-4097-465e-8960-ce72cc8c8a31
Belgique;1;Couple;Très bien;Parfaite reproduction des lodges dans les parcs de Californie. Superbes détails de l'univers Disney. Accueil toujours aussi aimable depuis près de 30 ans.;Il n'y a rien à reprocher.;0;0;c60d6124-7df6-4761-aa9a-4c49bc110320
Belgique;1;Couple;Très bien;;;0;0;7cd5bbd8-9490-4156-a741-fcd345162e2c
Belgique;1;Famille;Passable;L'emplacement;Chambre trop éloigné du bâtiment central, pour un personne à mobilité réduite. Même en logeant sur place vous n'êtes sur de pouvoir souper sur place. Petit déjeuner 25€ !!! Des moisissures dans la salle de bain;0;0;77de7393-2476-4fdf-bd11-c3e8a4a51b30
Espagne;1;Voyageur individuel;Excelente personal,baño mejorable;;;1;0;6e77cb07-ef74-4bca-a531-a0dd0558e1bf
Brésil;1;Famille;Padrão Disney, é só escolher e ir, nem precisa confiar!;;;0;0;7992b2dd-e71a-456a-ae9f-697aaa8b7968
France;1;Famille;Assez médiocre ;;;0;0;d95a23ce-ce9c-4901-9215-bae6cbea97f0
Allemagne;3;Famille;Der Konzern verdient super an den Besuchern/ Das Personal war besonders lieb zu allen.;;;0;0;ad277316-d21e-48ae-ae00-ad020f535371
France;1;Couple;Déçu 😕;On a l'habitude des séjours à Disneyland Paris, donc nous savions sur quoi nous avions réservé. L'hôtel est sympa bien qu'un peu vieillissant. Nous apprécions la proximité avec les parcs, l'ambiance de l'hôtel.;"On est arrivé à l'hôtel avant l'ouverture des parcs. Notre chambre n'était pas disponible ce qui est jusque là normal au vu de l'horaire. Le personnel prend mon numéro de téléphone pour que je puisse recevoir un SMS dès que la chanbre est prête et nous allons profiter des barcs avec les billets que nous avions acheté via le CGOS. On sort des parcs à 19h et je n'ai toujours pas reçu le petit SMS de confirmation. On s'oblige donc à retourner à l'hôtel alors que nous avions une réservation à 20h45 au restaurant Steakhouse. 
On repasse par le check-in je donne mon magic passe, et là j'attends 15 bonne minute pour que l'hotesse d'accueil me dise qu'il faut qu'ils verifient quelque chose qu'ils ne peuvent pour le moment pas me donner le numéro de chambre et qu'il faut que j'attende. À 20h15 ne pas être en mesure de donner la chambre est je trouve limite au vu du tarif de la nuit sèche via Booking. On décide donc d'aller au restaurant en vitesse avant que notre réservation saute sans avoir la chambre. On repasse par le check-in une nouvelle fois et il faut attendre encore 10 bonne minute pour qu'ils vérifient encore ""quelque chose"". 22h on accède ENFIN à notre chambre sans avoir eu plus d'explications et d'excuses face à ce délais anormalement long. Heureusement qu'à l'arrivée la chambre était propre. Bref je suis habitué aux séjours Disney mais celui-ci était clairement pas au niveau des autres.
Il manque des prises électriques dans les chambres avec les besoins de 2021, chargement des téléphones, veilleuse, chargement console de jeu etc..";0;0;c9b2a1fa-36ef-4218-816e-c88c82b65936
France;1;Couple;tous était parfait;tous est parfait;"ont nous a indiquer que les chambres devaient être libéré à 11h et sur les coups de 9h30 quelqu’un est rentré dans la chambre 
heureusement que nous avons bloquer la porte";1;0;3edf8126-16ca-425d-9959-37d3dfff83a0
Allemagne;1;Famille;Für eine Nacht absolut okay.;;;0;0;11c3631c-9123-4ed7-986a-d430f9c5a72a
Espagne;1;Famille;Très bien;;;2;0;907dcf31-1785-460a-963a-b5a07cc701dc
France;1;Voyageur individuel;Agréable;"J ai l habitude de venir dans cet hotel
La chambre est grande, cadre grandiose et proximité du parc à pied";". Trop cher pour ce que c est
J'ai déjà eu de meilleurs hôtels à 100 euros la nuit
Checkin a15h hors la chambre non prête. J'ai insisté pour en avoir une après 5 h de route je devais poser mes affaires etc. Je suis logée à l opposé de l'hôtel et la carte n etait pas activé. Enceinte de 2 mois avec ses désagréments j'ai du faire 2 aller retours pour activer ma carte
Le bar le soir : 30 min d attente pendant que les serveurs restaient au comptoir, personne ne me donne une carte. Je dois appeler. 5.50 un coca..idem il faut appeler pour l addition sinon personne ne vient. Pourtant pas débordé le personnel du bar est assez non chalant pas de sourire rien.
La déco etait moindre par rapport à d ancien Noël fêté dans le même hotel
Pas de prise a côté du lit
Cheveux dans la baignoire quand je suis arrive
Quel dommage... Je pense que c est la dernière fois que je viendrai. Parc bcp trop cher, gens agressif et jauge non respectée.";0;0;2c522ddd-e7c8-4ff5-a270-4b2153e34800
France;1;Famille;Très bien;L emplacement et la décoration;"La propreté des chambres papiers par terre à l arrivée 
Miroir dans la salle de bain moyen .....";0;0;daf39846-482a-41e4-bb80-7fe237d839b4
France;1;Couple;Très bien;;;0;0;004d6d8d-40c0-4d98-b47e-4d52d356ba00
Allemagne;2;Famille;Agréable;;;0;0;63e680ac-2caf-4d8c-89d6-ad8cd54b1b28
Roumanie;2;Voyageur individuel;Trop cher pour le service proposé.;L emplacement et le cadre. L architecture de l hotel et la decoration interieur.;"Capacite du restaurant insufisante. Impossible de reserver une table alors que nous logions dans l hotel. 
Prix beaucoup trop elevé pour le service proposé et sans petit dejeuné, mais je comprends leur politique puisque meme en semaine hors saison l hotel est plein. 1 seule prise dipsonible !";0;0;d25b1e40-9545-499a-9820-995676b72a8f
France;1;Famille;Agréable;;;0;0;197939cf-6d30-4b86-ad4e-9b73f582807c
Espagne;1;Famille;Fabuleux ;;;1;0;7bb6c2d1-7c97-41d4-9882-3a697eb1240b
France;1;Famille;Décevant : on s'attend à beaucoup mieux pour un hôtel Disney.;"J'ajoute 2 étoiles pour notamment :
- Le staff (certains, mais pas tous) souriant et de bonne humeur. 
- Les personnages Disney pour les enfants, notre fille à été ravie.
- Le confort de la literie adulte (pour les enfants/bébés, revoir le standard).";"Expérience en décembre 2021 :
1/Chambre pas prête avant 16h30. On devait recevoir un SMS avec le numéro de chambre une fois prête à 15h, que nous n'avons reçu qu'après notre passage à la réception. En arrivant, l'accueil du réceptionniste n'était pas rassurant -1*.
2/ En arrivant dans la chambre, il manque le lit bébé, pourtant demandé à 3 reprises en écrivant avant à l'hôtel, et confirmé par la réception le jour J. -1*
Après rappel à la réception, nous avons un lit parapluie avec un drap. C'est tout. On a improvisé une couverture et un coussin pour notre fille de 2 ans, pour qu'elle puisse bien dormir. Sequoia Lodge est baby friendly ? Vu le confort de la literie bébé, absolument pas.
3/ Mauvaise isolation sonore dan l'hôtel. On entend les voisins et les passants. Dommage pour un hôtel soi-disant ""rénové""... -1*. Il reste 2 étoiles sur 5, le pire arrive :
4/ Le lendemain matin : le bain, l'évier et le WC sont tous bouchés et remplis d'eau (nous entendions des bruits de glouglou pendant la nuit, nous avions compris le matin de quoi il s'agissait...). Je vous laisse imaginer la vue : pour les curieux voir photos. Là, c'est trop. J'appelle la direction qui me fait part de ses profondes excuses, ils m'indiquent envoyer la maintenance aussitôt. -2*. Bref, en attendant on quitte la chambre pour aller prendre le petit dej.
5/ File d'attente d'au moins 20 minutes pour le petit dej (vers 9h30). -1*. J'en profite pour aller voir la direction à la réception, qui s'excuse encore pour les problèmes d'évacuation et me propose d'offrir en compensation le petit déjeuner en salon du Golden Forest Club. Le geste est appréciable même s'il ne compense pas tout à fait les déboires de la chambre. La direction nous a proposé une chambre de courtoisie pour finir notre toilette, que nous avons déclinée ayant un train à prendre en fin de matinée. +1*
Bilan : 0/5 !";0;0;45d61023-a7d1-4fd6-996d-e000a20ed2f7
Portugal;2;Famille;Valeu pela ida à Disneyland Paris;;;0;0;c34bbb31-fa72-4b44-b2ba-286ba1d0aa83
France;2;Famille;bien pou la proximite des parcs;hotel proche des parcs;"sejour du 1 au 3 decembre ;pas de chauffage dans la chambre et salle de bain glaciale .nous avons dormi avec nos pulls .Nous etions dans un batiment exterieur de l hotel donc obligation de traverser l exterieur pour petit dej ou boire un verre";0;0;cae57723-9ad6-4716-b097-eda86f19f654
France;1;Famille;.. Hâte de revenir !!!!;L’hôtel est sublime. Le cadre, le lieu. le petit déjeuner à volonté. Hâte de revenir;Ce n’est pas l’établissement en lui même. C’est l’irrespect des gens. Hurler rire etc tard le soir. J’ai prévenu la réception;0;0;a16c64f1-2c06-4139-bc29-c65ece3675bc
France;1;Famille;Très bien;;;0;0;e6648d60-73dd-4cb3-ae9f-04db364dbb52
France;1;Famille;Passable aurais préférer mieux;"L'emplacement près du parc
L'hôtel est jolie";"Les chambres avaient l'odeur d'humidité
Les toilettes pas bonne évacuation
Manque de couverture car eu froid dans les lodges
Les faite d'être obliger de réserver pour manger le soir à l'hôtel";0;0;c12325d4-f82c-4993-8dc2-96a6e8b48344
France;1;Famille;Fabuleux ;Chambre parfaite et petit déjeuner en buffet idem;;0;0;2752df86-7273-4287-b318-6173163775b5
France;1;Couple;Fabuleux ;;;0;0;c31a2528-3c06-4213-bdbf-bc0686dd3445
France;1;Famille;HORRIBLE, C'EST UN VRAI SCANDALE;.;"Tout notre séjour.
Nous avons dormi dans une chambre avec une fenêtre ouverte impossible de la fermer et le chauffage ne fonctionnait pas. Nous avons eu froid toute la nuit horrible avec un enfant de 3 ans.";1;0;03321dad-b1fb-4383-93de-977157df2cff
France;1;Famille;Fabuleux ;l’accueil, la proximité;;0;0;e1b96149-6e14-499d-a8f6-fc43cb311394
France;1;Famille;Exceptionnel;Les decorations de noel etaient superbes, le cadre magnifique, le personnel plus qu'agreable.;La décoration de la chambre nécessiterait a notre gout un petit coup de neuf... Le petit déjeuner est trop cher;0;0;4d227488-c8d7-4f94-9ead-feb4508cdaa0
France;1;Groupe;Je ne recommande pas cet hôtel, sont prix est excessif pour la qualité des chambres;la proximité avec le parc Disneyland ainsi que le petit déjeuné à volonté.;les chambre font de mauvaise qualité, peu d’équipement (meme pas une bouilloire). très mal insonorisé et très cher pour la qualité;0;0;6687517a-f9cf-4f4a-b010-f9abc5f05009
France;2;Famille;pas terrible;"pas grand chose 
proximité avec le parc";"chambre vétuste malgré des travaux 
temps d attente pour les repas , attention réserver le repas du midi et du soir sinon vous mangez pas 
deux lits de deux places pour une famille avec deux enfants pas pratique 
manques d équipements frigo ect";0;0;97bd5cc4-bdee-405d-bfa1-b8517baa5280
Belgique;1;Famille;Bien ;"Le cadre de l'hôtel surtout en période de Noël est magnifique.
L'hôtel est bien placé, facile d'accès vers le parc.
La formule Golden Forest est très agréable dû au petit-dej, lunch et bar privé";"Propreté au niveau de la chambre (papiers sous le lit, les tasses de café utilisées par les précédents visiteurs encore présentes, manque les produits de toilette, tâches sur les serviettes...)
Nous contactons la réception une première fois vers 16h sans suite... Une deuxième fois vers 20h et la personne n'arrive que vers 22h30-23h...";0;0;13fea6ca-c350-4384-a08f-4045d84e8d19
France;4;Groupe;Établissement connu, réservation booking.com n'offrant pas les mêmes prestations.;Mise à disposition de la chambre plus tôt que la norme de l'hôtel (11h au lieu de 15h par défaut);"Propreté générale de la chambre (toile d'araignée au dessus des lits, jamais retirée durantcle séjour de 4 nuitées).
Boue visible sur les pieds de fauteuil et moquette.
Remplacement du linge de toilette aléatoire bien que déposé à dessein.
La sélection via booking.com d'un séjour en classement ""Golden Forest Club"" et donc un tarif supérieur devrait aboutir à une chambre avec vue sur le lac comme précisé dans les conditions de réservation de l'hôtel ; cela ne fut pas le cas.
Manque d'information relative aux consignes sanitaires en vigueur, même si pertinentes. L'enregistrement devrait faire l'objet d'une communication exhaustive du personnel sur sa clientèle.";0;0;1876683c-b113-4ac6-8c37-e8033b6d37af
Allemagne;2;Famille;Passable;;;0;0;5c5b3a3b-c1af-4cf1-b3ac-56f1c793ec46
France;3;Famille;bien;l'accueil;;0;0;1cb636de-2e6a-4116-9dfd-46c2667153e2
France;1;Couple;déception;la proximité avec le parc;c’est limite propre, literie ancienne, peu de chauffage, fenêtre sans poignée donc impression d’être dans une prison. je déconseille;0;0;1f4e434b-738f-4f6b-9e42-8e64c552305e
France;1;Famille;La magie de la famille;La proximité du park et vraiment sympa et la fameuse cheminée boir un verre en famille en fin de journée cest vraiment sympa;Malgré que tout étais bien l'hôtel a vraiment besoin de ce mettre à jour surtout pour les prise électrique;0;0;51c7f4cf-fabc-4859-95a4-3bbf628cea07
France;1;Famille;Très bien;;;0;0;8765b67c-f96b-46ae-b839-2659760d0bde
Royaume-Uni;2;Famille;Assez médiocre ;;;0;0;a48170ef-36f5-4165-b519-87372eea168b
France;1;Famille;très bien;piscine;déjeuner très cher;0;0;d5211570-53d1-43ed-a340-a8a24861e26a
France;1;Couple;c’était merveilleux;génial;;0;0;1af9f7df-28ba-4dcb-97c3-4183be3504aa
Belgique;2;Famille;Fabuleux ;;;0;0;978795bd-3228-423e-8574-690aacd43fe2
France;1;Famille;Très bien;J ai aimé la chambre l accueil et la piscine;"Chambre très éloigné de la réception 
A mon enregistrement aucun plan de l hotel";0;0;f7227b37-87cc-49ca-acca-bb64d2b8c1b4
France;1;Famille;Décevant;Mail déjà envoyé hier;;0;0;c76dd88b-106f-431e-8139-5348e1e35ad0
France;1;Couple;Exceptionnel;;;0;0;678525b7-11ee-48c4-90d5-14602369e83e
France;1;Famille;Fabuleux ;;;0;0;aceb7d98-adff-42b9-9e3f-d427a330cb43
France;1;Famille;Exceptionnel;;;0;0;9d6efa77-a58f-44db-8169-cf2a8b6d1566
France;1;Famille;Très bien;;;0;0;f23cd44f-5bba-4461-88e8-1a214d2ea188
France;1;Couple;gros manque de confort…. personnel très gentil .;la proximité avec le parc ainsi que la décoration;chauffage très léger dans les chambre, nous avons dû prendre la couette du deuxième lit en plus de la notre…coussins trop hauts et trop dur… pas de brosse dans les toilettes.;0;0;e37eab30-b9a1-4b30-92b8-7dfadcb087b2
Belgique;1;Famille;Fabuleux ;;;0;1;0ed139f3-8a56-42e6-84a2-f1bc5c659acd
Royaume-Uni;4;Famille;Exceptionnel;;;0;0;f91bde1b-95ee-4ed0-af40-87ea09bcc176
France;2;Famille;Exceptionnel;Nous avons été surclassé à l'hôtel Newport Bay Club, en Compass Club. C'était exceptionnel.;;0;0;5cf7d0e9-cfca-4154-a1df-711d19995b99
France;1;Famille;Très bien;;;0;0;e9a68720-5d5b-4784-96f2-80becec46479
France;1;Famille;TRes bien;Très bien sauf que vous nous avez mis au Newport puisque séquoia fermé et donc tout était parfait;;0;0;9500046b-8733-46f6-9307-eb78d3fdbc1f
Belgique;1;Groupe;Fabuleux ;;;0;3;e234b8eb-4e88-417d-8973-4de2696c6724
Suisse;3;Famille;Très bien;L exterieur;Pas d ascenseur dans les vieux batiments;0;2;4e578bcb-01d1-4793-99b2-5dd38f7fe293
Royaume-Uni;1;Groupe;Short but sweet! Great hotel!;;;1;1;fbd263a5-49d9-4206-bc0f-0199531fe6ee
France;1;Famille;Médiocre ;"Nous n’avons pas pu aller à Disney tout est fermé 
Je ne suis pas arrivée à vous joindre et disney non plus 
Il faut revoir pour bénéficier de ce séjour à une autre date 
Merci";;0;0;0805b63f-0a75-4e2f-8fc1-7227be68a66f
Allemagne;1;Famille;Très bien;;;0;2;e0ac1d3f-8a58-4c5c-9cc6-01a89261d81f
Belgique;1;Couple;Au top!;L'accueil est top, bonne explication de où se trouve la chambre. Les chambres sont propres et le personnel est toujours disponible pour une question.;Manque d'insonorisation avec les gens qui passent dans le couloir.;1;0;49ea04b8-29db-4e13-8d21-a1b6b55336ab
Belgique;1;Couple;Un peu vieillot;Emplacement idéal;Rapport qualité prix très mauvais même en tenant compte des tarifs exorbitants pratiqués par Disney...;0;0;a4df59f0-6ca1-442f-bac8-bcf66699ae59
Belgique;2;Voyageur individuel;Très bien;Hôtel tres agréable et les employés sont très accueillant, la piscine et la chambre sont vraiment très sympa.;Literie qui n'est pas au top;1;0;b2b7d146-4f09-41b9-b347-592809655253
Belgique;1;Famille;Très bien;;;0;0;1f995b83-6def-4d9f-af47-96751da70ecf
France;1;Couple;Enchanteur;La literie et le petit déjeuné;La vue sur le lac masquée par les arbres;0;0;e42ba971-e9ca-4ed3-ab9a-468e7efb4649
France;2;Couple;Bien ;Grande chambre grand lit service bagagerie boisson offerte par jour avec la carte;"Manque prises électriques des 2 côtés du lit
Petit déjeuner, buffet à volonté et bar/snack de l'hôtel hors de prix";0;0;34d2b542-6327-41bf-93de-9b8bdf832014
Belgique;1;Famille;Bien ;;;0;0;8366fe02-1f72-4937-bc44-27434de7258d
France;1;Groupe;Fabuleux ;"Le bar
À proximité du parc
L ambiance";"L'eau de la piscine était un peu froide
Booking à oubliez d'envoyer la réservation à l'hôtel donc perdu 1h btemps qui joind le standard de booking";0;0;105a53d5-9010-450f-a2cb-0662ad36e40b
France;4;Groupe;Bien ;"La machine avec les cafés gratuits
Confort des lits
Baignoire
Emplacement (Disney Village / parcs)
Bonne isolation";"Manque dans les chambre Ex : shampoing (1 pour 4)
Savon tube baignoire cassé";0;0;5a4c928a-ce83-4500-94a0-de9b224f476e
Russie;2;Famille;Хорошо, но очень много народа;;;1;0;e52fa3ee-6a26-446f-a7b8-fae29a0e2c59
Espagne;1;Famille;Passable;Le personnel de l hôtel ,professionnel et sympathique.;"Restauration horrible avec des prix d un restaurant 1 étoile ,une véritable honte,tout est multiplié par 3.
C est vraiment un piège";0;0;c5847988-d0ae-4980-830e-0817219e4533
